sentence	label
27股获高管增持 上港集团增持最频繁	正面
2020下半场开战，均衡配置不惧分化？	中性
首创股份(600008.SH)：拟在相关银行办理授信业务 授信额度共54亿元	正面
信用负面周度回顾20200518-20200522	中性
四川路桥(600039.SH)：定增事项获证监会受理	正面
万东医疗：全资子公司万东百胜（苏州）医疗科技有限公司于近期收	中性
高速概念股午后异动 吉林高速涨逾5%	正面
四川路桥(600039.SH)：第二季度中标项目金额约94.68亿元	正面
廊坊银保监分局关于常月娥任职资格的批复	中性
招商银行行业首推买基金“1折费率”	中性
国际航协：航空运输量需到2024年 才会恢复至疫前水平	中性
南京高科股份有限公司2020年度第四期超短期融资券发行结果公告	中性
财经早报：地方版促消费新政密集出台 百亿级私募仓位微降	中性
外资做多A股热情不减 首次一日4股被买爆	正面
歌华有线(600037)：公司控制权拟发生变更 国网整合迈出关键一步	中性
【主力资金】百亿资金抢筹四大板块，尾盘相中9股，这两大概念被抛售	中性
对外投资加码忙 首创股份2020涉水业务点亮成绩单	正面
今年最土豪分红10派50元 更牛的分红可能在这里（名单）	正面
“双循环”加速跑	中性
【公告速递】天龙股份：明年1月起为特斯拉上海工厂批量供货；一批公司半年度业绩大幅预增	正面
绿地按下国资国企改革加速键 两国资股东拟转让17.5%股份引入战投	正面
打破普氏垄断！铁矿石定价基准多样化 期货点价渐成主流	正面
一周酒讯：贵州茅台、水井坊等酒企发半年报，古越龙山修定增方案	中性
66股机构首次关注 联创电子涨幅空间最大	中性
A股尾盘突然诡异跳水，市场在害怕什么	负面
中远海能：预计上半年净利润同比增长488%到531%	正面
中国联通助北斗三号网络数字化转型应用 赋能5G新基建	中性
广州广钢新城一楼盘被点名批评，涉及葛洲坝、中国建筑等公司	负面
隔晚油价急跌 中海油软逾1%创2个月低位	负面
中国国贸：预计2019年归属股东净利润9.72亿元 同比增25.53%	正面
龙虎榜全解析：机构和外资问鼎营业部榜首 净买8.4亿	正面
108家公司披露年报分红预案 12家公司股息率超3%凸显配置价值	正面
【重要公告】多家公司预告上半年业绩大涨 中芯国际公布网上发行中签率	正面
黄山旅游(600054.SH)：延长控股子公司太平索道和玉屏索道的经营期限	中性
钢铁板块有望迎估值修复 逾5.88亿元月内加仓15只个股	正面
(上接C51版)芯原微电子（上海）股份有限公司首次公开发行股票并在科创板上市网下初步配售结果及网上中签结果公告(下转C53版)	中性
控股股东所持40.79%股份将被公开拍卖 ST威龙实控权或变更	负面
皖通高速(00995.HK)与宁宣杭公司签订债务转增资本公积金协议	中性
山东钢铁股份有限公司关于召开2019年度利润分配投资者说明会的公告	中性
中信证券：视频物联产业在有望迎来爆发 建议重点海康威视与大华股份	中性
【异动股】招商银行(03968-HK)涨5.511%	正面
广东抽查电源适配器不合格率38% 联通一营业厅登黑榜	负面
百亿高血压市场，Top10药品公布（附名单）	中性
来水偏枯需求下降，拖累短期业绩	负面
中国医药全资子公司天方药业药品再曝不合格	负面
中原高速拟5.4亿元改造高速公路收费系统	正面
东风汽车发布高端新能源品牌 首款车型明年投产	正面
上海电力现1笔大宗交易 共成交4,872.00万元	中性
威创股份变更募资用途 深交所追问下董秘认怂交学费	中性
浙江浙能电力股份有限公司第三届董事会第十八次会议决议公告	中性
古越龙山副总经理、总会计师傅武翔先生因退休辞职	中性
中直股份(600038)：中航工业直升机平台拐点已至 充分受益于航空装备高景气周期	正面
靳毅：河南城投全景解析	中性
电竞屏、游戏电视 电视企业为何纷纷进军游戏行业	中性
皖通高速公布半年报 上半年净利减少1.39%	负面
保利32.89亿元摘得广州市白云区一宗居住用地 楼面价23130元/㎡	中性
浙江浙能电力股份有限公司关于控股股东非公开发行可交换公司债券拟质押划转股份的公告	中性
华能国际(600011)：增速足够高估值足够低 补涨空间大	中性
M&G Plc增持中远海能(01138)466.8万股，每股作价3.95港元	正面
龙虎榜：2.6亿资金抢筹歌华有线 机构买入这14股	正面
信托日报（6月6日）	中性
【异动股】酿酒行业板块下挫，珠江啤酒(002461-CN)跌4.08%	负面
【专题】钢铁行业抗风险能力提高，疫情影响有限―产业债行业比较体系专题之十五	正面
洽洽食品股份有限公司	中性
【华泰地产】公募REITs系列研究之二：启航新蓝海 拥抱新时代	正面
中国民生银行：提升法治能力 建设长青民生	中性
白云机场三期扩建工程项目获发改委批复	正面
【方正制造α研究团队】核心资产周观察（第十八期）	中性
五矿稀土股份有限公司2020年第二次临时股东大会决议公告	中性
上半年净利润暴跌近70%，又一家车企巨头要凉？	负面
华润双鹤(600062.SH)：缬沙坦胶囊(80mg)通过仿制药质量和疗效一致性评价	正面
华能水电(600025)：2019电量电价向好推升业绩 一季度电量下滑明显	中性
浦发银行潘卫东：银行资管要加快实现数据化和客户需求驱动	中性
山东港口集团上半年货物吞吐量同比增7.1%	正面
太平洋:两会增强基建扩张预期 重视减隔震高成长与传统基建回暖	中性
引进非公战投 募资156亿元 徐工混改背后的资本博弈	中性
歌华有线6月5日盘中涨停	正面
四川路桥(600039.SH)：证监会同意终止公司可转债申请	正面
上海机场现6笔大宗交易 共成交2,233.97万元	正面
计提资产减值59亿，华能国际遭上交所监管问询	负面
中国便利店之王诞生，门店超2.7万家遍布全国，被称中石化亲儿子	中性
董事长遭立案调查后火速辞职 嘉化能源3天市值蒸发50亿	负面
财经早报：国家发改委释放一波利好 特朗普将推万亿美元新刺激	正面
山东钢铁股份有限公司关于股份回购进展情况的公告	中性
煤炭需求减少？宁波联合2019经营计划还差10%	负面
北上资金回流A股 一细分龙头或启动	中性
包钢股份盘中快速上涨	正面
年内银行发行二级资本债超1900亿	中性
浙江广厦：广厦建设持有公司4723万股冻结	负面
提振消费信心华夏银行升级零售信贷品牌服务	正面
格隆汇港股通5日资金流入流出排行榜 | 6月15日	中性
5月27日上市公司重要公告集锦：金徽酒控股股东筹划重大事项 控制权或变更	负面
军工行业2020年中期策略：“十三五”收官国防建设需求旺盛	正面
智慧民航：南航自主研发行李全流程追踪系统在合肥正式投入使用	正面
多家银行暂停账户贵金属开仓 吸取原油宝事件教训？	中性
浦发银行重庆分行成功堵截20万元网络 电信诈骗风险事件	负面
国投资本：安信证券母公司7月净利5.3亿元 同比大增	正面
安徽26家上市公司一季度业绩同比增长 医药游戏表现抢眼	正面
为满足中澳旅客需求 中国南航“悉尼—广州”航线增加航班	中性
华能国际：控股股东增持1500万股H股 拟继续增持	正面
北京万东医疗科技股份有限公司关于第一期员工持股计划股票出售完毕暨终止的公告	中性
福建发展高速公路股份有限公司	中性
获资金连续买入 军工板块“乘风而起”！机构关注低估值修复行情 军工主题基金布局正当时？	正面
福建高速:目前暂无相关并购计划	中性
华能国际净利润同比大幅扭亏	正面
北方稀土新技术打破垄断 赵殿清掌舵两年营收涨77%	正面
去库存危机难解东阿阿胶再亏损 华润医药业绩被拖累	负面
A股头条：央行再次定向降准 坚定不移推进法定数字货币研发工作	中性
【财讯晚班车】连续3天破万亿！A股太牛了	正面
上海电力：上半年完成发电量同比上升0.44%	正面
机场板块值得看看了？	中性
古越龙山(600059)：战投或在品牌和渠道建设上助力公司再次全国化	正面
中国葛洲坝集团股份有限公司2020年上半年新签合同的公告	中性
歌华有线（600037）龙虎榜数据（06-15）	中性
九鼎投资：一季度净利润3210.94万元 同比下滑85.58%	负面
歌华有线涨停板受益电视网络整合	正面
一文了解2020年工程机械行业市场规模与竞争格局分析 主要品种保有量达886万台	中性
沪市今日停复牌一览(4月22日)	中性
晚间公告热点追踪：A股上市券商7月业绩纷纷大幅报喜	中性
长城证券--疫情背景下中国产业链重构带来的机会：进口替代加速 中国制造崛起正当时	正面
机场板块急速下滑，上海机场领跌	负面
华电国际监事彭兴宇辞职 2019年度未在公司领取薪酬	中性
洋山自动化码头凝聚中国智慧，一体化加速世界级港口群建设	正面
原辽宁本溪联通总经理被查出公车私用 后主动承认瞒报通行记录	负面
8月7日晚间重要公告集锦	中性
安徽联通携手美的打造“5G﹢智能工厂”	正面
华电国际2020H1经营数据点评：电量降幅有所收窄，市场化交易触顶在即	中性
快讯：福建自贸区板块强势领涨 福建高速等2股涨停	正面
主题驱动股票池：海南利好兑现，明天怎么走？(附股)	中性
"突发重磅!墨西哥四两拨千斤 ""欧佩克+""减产协议破裂 国际油价闪崩!欧盟达成一揽子经济刺激方案 A股这个板块估值逼近历史低位"	负面
宝钢股份高速铁路用耐腐蚀钢轨新品全球首发，填补国际空白	正面
厦门象屿业绩快报：上半年实现净利润6.46亿元 同比增14.	正面
延吉机场开通南方航空延吉-大连-深圳航线	中性
4月医药行业投资策略：季报窗口期，医疗器械、原料药等正当时	中性
两连板皖维高新：公司业务中没有卫生防护用品	中性
股东关于减持陕西盘龙药业集团股份有限公司股份超过1%的公告	负面
